Código,Título,Preço,Endereço,Quartos,Banheiros,Área,Link,Quantidade de Imagens
-1535,Sem título,R$ 717.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",1,N/A,N/A,https://www.novatorres.com.br/imovel/studio-no-edificio-alexandrino-torres-centro-1-quarto-1-garagem-venda-ref-1535/,0
-1905,Sem título,"R$ 2.560.000,00
    aceita permuta aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-debret-torres-predial-3-quartos-2-garagens-venda-ref-1905/,0
-1539,Sem título,"R$ 550.000,00
    aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/casa-torres-igra-sul-3-quartos-2-garagens-venda-ref-1539/,0
-1904,Sem título,R$ 1.890.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-san-pietro-torres-centro-3-quartos-2-garagens-venda-ref-1904/,0
-1901,Sem título,R$ 120.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/terreno-torres-itapeva-venda-ref-1901/,0
-280,Sem título,"R$ 3.490.000,00
    aceita permuta aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",4,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-infinity-ocean-torres-prainha-4-quartos-2-garagens-venda-ref-280/,0
-1451,Sem título,R$ 650.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/casa-torres-praia-estrela-do-mar-3-quartos-1-garagem-venda-ref-1451/,0
-1897,Sem título,R$ 1.480.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",4,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-marina-del-rey-torres-praia-da-cal-4-quartos-2-garagens-venda-ref-1897/,0
-1896,Sem título,"R$ 1.070.000,00
    aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",4,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-marina-del-rey-torres-praia-da-cal-4-quartos-1-garagem-venda-ref-1896/,0
-1894,Sem título,"R$ 450.000,00
    aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/sobrado-no-unno-residencial-torres-igra-sul-2-quartos-1-garagem-venda-ref-1894/,0
-686,Sem título,"R$ 715.000,00
    aceita permuta aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-due-fratelli-torres-stan-2-quartos-venda-ref-686/,0
-1893,Sem título,R$ 3.150.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",4,N/A,N/A,https://www.novatorres.com.br/imovel/casa-em-condominio-no-reserva-das-aguas-torres-reserva-das-aguas-4-quartos-4-garagens-venda-ref-1893/,0
-474,Sem título,R$ 1.200.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-carpe-diem-torres-praia-da-cal-3-quartos-2-garagens-venda-ref-474/,0
-1892,Sem título,R$ 360.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/terreno-no-condominio-lake-torres-lake-venda-ref-1892/,0
-1891,Sem título,"R$ 3.390.082,00
    aceita permuta aceita financiamento financiamento com construtora aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-yachthouse-torres-centro-3-quartos-2-garagens-venda-ref-1891/,0
-1890,Sem título,R$ 1.000.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",4,N/A,N/A,https://www.novatorres.com.br/imovel/cobertura-no-edificio-campana-del-mare-torres-centro-4-quartos-3-garagens-venda-ref-1890/,0
-1678,Sem título,"R$ 1.650.000,00
    aceita permuta aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/cobertura-duplex-no-edificio-aruba-torres-praia-grande-3-quartos-2-garagens-venda-ref-1678/,0
-1463,Sem título,"R$ 930.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-aston-torres-praia-da-cal-2-quartos-1-garagem-venda-ref-1463/,0
-1469,Sem título,"R$ 960.000,00
    aceita permuta aceita financiamento financiamento com construtora aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-aston-torres-praia-da-cal-2-quartos-1-garagem-venda-ref-1469/,0
-1739,Sem título,R$ 1.190.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-vesta-torres-centro-2-quartos-1-garagem-venda-ref-1739/,0
-1844,Sem título,R$ 1.090.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",5,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-ilha-de-corais-torres-centro-5-quartos-1-garagem-venda-ref-1844/,0
-1804,Sem título,"R$ 609.913,00
    financiamento com construtora","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-new-torres-centro-2-quartos-1-garagem-venda-ref-1804/,0
-1449,Sem título,R$ 1.267.860,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-axxis-torres-predial-2-quartos-1-garagem-venda-ref-1449/,0
-1868,Sem título,R$ 530.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",1,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-majestic-torres-praia-da-cal-1-quarto-1-garagem-venda-ref-1868/,0
-1530,Sem título,"R$ 2.390.000,00
    aceita permuta aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-mirage-torres-predial-3-quartos-2-garagens-venda-ref-1530/,0
-1665,Sem título,"R$ 7.900.000,00
    aceita permuta financiamento com construtora aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/cobertura-duplex-no-edificio-yachthouse-torres-centro-3-quartos-2-garagens-venda-ref-1665/,0
-1757,Sem título,"R$ 1.090.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/loja-no-concept-torres-centro-venda-ref-1757/,0
-1758,Sem título,"R$ 990.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/loja-no-concept-torres-centro-venda-ref-1758/,0
-1809,Sem título,"R$ 2.990.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/casa-em-condominio-no-ilhas-park-torres-ilhas-park-3-quartos-2-garagens-venda-ref-1809/,0
-1834,Sem título,"R$ 783.000,00
    aceita permuta financiamento com construtora aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-mampituba-residence-passo-de-torres-centro-2-quartos-1-garagem-venda-ref-1834/,0
-1880,Sem título,"R$ 390.000,00
    aceita permuta aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/casa-passo-de-torres-bella-torres-3-quartos-2-garagens-venda-ref-1880/,0
-1883,Sem título,"R$ 2.990.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/sala-comercial-no-millenium-torres-centro-venda-ref-1883/,0
-1884,Sem título,"R$ 3.682.680,00","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-lart-torres-predial-3-quartos-2-garagens-venda-ref-1884/,0
-1887,Sem título,"R$ 750.000,00
    aceita permuta aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/casa-torres-vila-sao-joao-3-quartos-1-garagem-venda-ref-1887/,0
-1027,Sem título,"R$ 2.490.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-le-classic-torres-centro-3-quartos-2-garagens-venda-ref-1027/,0
-1472,Sem título,"R$ 290.000,00
    aceita permuta aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/sala-comercial-no-quebec-torres-centro-venda-ref-1472/,0
-272,Sem título,R$ 2.190.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/casa-em-condominio-no-reserva-das-aguas-torres-reserva-das-aguas-3-quartos-2-garagens-venda-ref-272/,0
-1152,Sem título,R$ 3.150.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",4,N/A,N/A,https://www.novatorres.com.br/imovel/casa-em-condominio-no-reserva-das-aguas-torres-reserva-das-aguas-4-quartos-2-garagens-venda-ref-1152/,0
-20,Sem título,R$ 3.150.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",4,N/A,N/A,https://www.novatorres.com.br/imovel/casa-em-condominio-no-reserva-das-aguas-torres-reserva-das-aguas-4-quartos-4-garagens-venda-ref-20/,0
-1874,Sem título,"R$ 550.000,00","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/casa-passo-de-torres-centro-2-quartos-2-garagens-venda-ref-1874/,0
-1875,Sem título,R$ 120.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/terreno-torres-vila-sao-joao-venda-ref-1875/,0
-1832,Sem título,R$ 600.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-jardim-europa-torres-igra-sul-3-quartos-1-garagem-venda-ref-1832/,0
-1873,Sem título,"R$ 5.890.000,00
    aceita permuta aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",4,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-infinity-ocean-torres-centro-4-quartos-3-garagens-venda-ref-1873/,0
-366,Sem título,"R$ 2.098.000,00
    aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-absoluto-torres-praia-grande-3-quartos-2-garagens-venda-ref-366/,0
-1371,Sem título,"R$ 2.290.000,00
    aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-absoluto-torres-praia-grande-3-quartos-1-garagem-venda-ref-1371/,0
-994,Sem título,"R$ 1.680.000,00
    aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-absoluto-torres-praia-grande-2-quartos-2-garagens-venda-ref-994/,0
-1088,Sem título,"R$ 3.280.000,00
    aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/cobertura-duplex-no-edificio-al-mare-torres-praia-grande-3-quartos-2-garagens-venda-ref-1088/,0
-810,Sem título,R$ 3.380.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-dallacqua-torres-praia-grande-3-quartos-2-garagens-venda-ref-810/,0
-1683,Sem título,"R$ 2.100.000,00
    aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-verano-torres-praia-grande-2-quartos-1-garagem-venda-ref-1683/,0
-1682,Sem título,"R$ 199.000,00
    aceita permuta aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/sala-comercial-no-octavia-margarida-porto-alegre-centro-historico-venda-ref-1682/,0
-1845,Sem título,R$ 1.190.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-italia-torres-centro-2-quartos-1-garagem-venda-ref-1845/,0
